5.4,1.6,0.7,1.3,1.7,0.1,6.6,11.3,11.4,10.7,12.1,11.5,7.6,6.2,4.25,4.5,2.4,1.4,5.0,8.6,8.4,9.55,9.2,7.9,3.9,1.3,0.5,0.4,-1.5,-0.8,4.9,6.7,8.0,8.6,8.9,8.2,6.1,4.5,4.3,2.9,-0.8,-1.05,3.9,6.75,8.6,10.1,11.2,11.1,9.6,3.7,1.15,-0.2,-1.0,-0.25,3.5,10.9,14.1,15.9,16.8,16.8,11.1,7.6,5.3,4.9,2.7,5.5,11.1,12.9,14.9,18.2,18.6,17.9,15.350000000000001,13.6,12.5,12.1,11.6,10.8,11.1,14.6,16.0,17.8,18.9,18.2,14.8,11.0,8.5,7.3,7.2,7.3,7.5,7.5,9.5,11.4,12.0,11.5,10.7,10.0,9.8,8.9,8.6,9.1,9.8,9.6,9.3,9.5,10.0
63.2,84.9,81.8,79.6,77.4,85.1,66.0,42.3,48.2,47.6,44.7,50.9,74.6,73.7,86.6,82.5,88.8,92.1,75.7,62.3,56.4,45.6,43.6,43.75,65.4,78.3,32.9,88.2,92.1,85.5,58.1,49.1,44.3,43.0,44.7,43.4,72.1,63.6,62.3,66.2,83.8,81.1,60.1,52.4,39.3,29.8,20.8,36.0,27.9,64.0,0.2,84.6,87.3,83.6,21.7,40.4,31.1,30.0,29.4,28.1,52.9,65.4,73.2,77.9,85.5,86.0,76.3,68.2,59.9,50.4,48.2,50.4,58.8,78.1,85.5,83.1,77.4,75.7,77.2,53.5,46.1,36.4,32.5,36.2,45.0,59.4,98.2,77.9,76.1,77.2,79.4,82.5,73.7,91.0,68.6,71.7,74.6,81.1,83.1,91.2,94.1,95.0,16.2,93.4,79.2,78.5,72.4
1.4,0.1,1.6,1.5,0.8,1.2,1.3,1.8,2.0,2.4,1.2,2.3,0.6,2.2,0.1,1.3,0.1,0.1,0.8,4.1,7.6,6.6,7.1,5.5,3.6,0.4,0.3,0.1,0.0,0.1,8.4,2.0,2.4,2.1,3.5,3.4,2.3,0.9,1.95,1.4,1.8,0.9,1.5,2.1,2.1,3.0,2.2,2.3,0.9,0.2,0.3,0.6,0.2,0.0,0.3,1.4,4.0,3.8,4.550000000000001,5.2,1.6,0.4,0.6,1.2,4.7,0.6,4.2,6.5,7.6,4.9,3.0,5.5,3.1,3.0,1.6,1.4,1.3,2.0,1.5,3.6,4.0,4.3,3.5,2.5,3.1,1.8,2.2,2.1,2.2,1.7,2.5,2.0,1.8,2.9,2.6,2.4,1.9,2.0,2.9,2.9,2.6,0.7,1.2,1.2,2.6,2.7,6.0
20.0,22.0,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0
,,24.0,,,,,,,,,,,,25.0,,,,,,,,,,,,26.0,,,,,,,,,,,,27.0,,,,,,,,,,,,28.0,,,,,,,,,,,,29.0,,,,,,,,,,,,30.0,,,,,,,,,,,,31.0,,,,,,,,,,,,32.0,,,,,,,,
,,2.566666666666667,,,,,,,,,,,,7.062499999999999,,,,,,,,,,,,5.220833333333332,,,,,,,,,,,,4.8583333333333325,,,,,,,,,,,,5.595833333333334,,,,,,,,,,,,8.379166666666665,,,,,,,,,,,,12.345833333333333,,,,,,,,,,,,13.783333333333333,,,,,,,,,,,,9.308333333333332,,,,,,,,
,,76.63333333333334,,,,,,,,,,,,64.72500000000001,,,,,,,,,,,,63.945833333333326,,,,,,,,,,,,62.20000000000001,,,,,,,,,,,,46.800000000000004,,,,,,,,,,,,52.30833333333334,,,,,,,,,,,,68.76666666666667,,,,,,,,,,,,60.05833333333334,,,,,,,,,,,,78.075,,,,,,,,
,,1.0333333333333334,,,,,,,,,,,,1.4500000000000002,,,,,,,,,,,,3.125,,,,,,,,,,,,2.2624999999999997,,,,,,,,,,,,1.5583333333333333,,,,,,,,,,,,1.8875000000000002,,,,,,,,,,,,3.8249999999999997,,,,,,,,,,,,2.6,,,,,,,,,,,,2.2499999999999996,,,,,,,,
